"","vuQrLzvK","XzxOZkAn","esHWAAyG","ldnyeZwD","xjTIGPgB","UEaRhdUa","yyoCYPtc","TbDUmaHA","BjWMmVMX","gmjAuMKF","poor"
"470",1.02274951236856,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"471",0.676271186810811,"OYPbi",-0.0933656555045283,-1.44809361310376,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","True"
"472",1.02274951236856,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","RHnTH","CMKEH","QHiPm","PJanL","vCMht","False"
"473",-0.0166854643046904,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"474",-1.20857090422335,"NSjXr",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"475",1.50781916814941,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"476",0.606975521699261,"OYPbi",0.887907383848064,-1.44809361310376,"YpxSr","cYCMU","JPAUs","QHiPm","mqcBm","vCMht","True"
"477",1.09204517748011,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","True"
"478",-1.5550492297811,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","RHnTH","CMKEH","GHRZs","PJanL","VPQpf","False"
"479",-0.224572459639341,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"480",-0.654205583330951,"OYPbi",0.887907383848064,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","VPQpf","True"
"481",-0.446318587996301,"NSjXr",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"482",-1.8322318902273,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"483",-0.654205583330951,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","True"
"484",-0.363163789862441,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","cYCMU","CMKEH","GHRZs","mqcBm","VPQpf","False"
"485",0.46838419147616,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"486",0.12190586591841,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"488",-1.48575356466955,"OYPbi",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"489",1.02274951236856,"OYPbi",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"490",1.50781916814941,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","True"
"491",-0.654205583330951,"OYPbi",-0.0933656555045283,1.71301785812148,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","True"
"492",0.32979286125306,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","PJanL","VPQpf","False"
"493",1.29993217281476,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"494",0.19120153102996,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","RHnTH","CMKEH","GHRZs","mqcBm","VPQpf","False"
"495",-1.34716223444645,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"496",1.50781916814941,"OYPbi",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"497",0.676271186810811,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","cYCMU","CMKEH","QHiPm","PJanL","vCMht","False"
"498",0.537679856587711,"OYPbi",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"499",-0.293868124750891,"OYPbi",-0.0933656555045283,-1.44809361310376,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"500",1.50781916814941,"OYPbi",-3.0371847735623,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"501",0.745566851922361,"OYPbi",-1.07463869485712,1.71301785812148,"iaGmu","RHnTH","JPAUs","QHiPm","PJanL","vCMht","False"
"502",-1.6936405600042,"OYPbi",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"503",-1.5550492297811,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","kZxnZ","CMKEH","GHRZs","PJanL","VPQpf","False"
"504",-1.76293622511575,"NSjXr",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"505",-1.8322318902273,"NSjXr",-2.05591173420971,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"506",-1.90152755533885,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"507",0.676271186810811,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","PJanL","VPQpf","False"
"508",0.46838419147616,"OYPbi",0.887907383848064,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","VPQpf","False"
"509",-0.931388243777152,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"510",0.814862517033911,"OYPbi",0.887907383848064,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"511",0.3852293933423,"NSjXr",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","True"
"512",-0.155276794527791,"OYPbi",-0.0933656555045283,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"513",0.12190586591841,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","RHnTH","CMKEH","QHiPm","PJanL","VPQpf","False"
"514",-0.584909918219401,"NSjXr",-0.0933656555045283,1.71301785812148,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"515",-1.8322318902273,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"516",0.814862517033911,"OYPbi",0.887907383848064,0.448573269631384,"iaGmu","cYCMU","JPAUs","QHiPm","PJanL","vCMht","False"
"517",-0.446318587996301,"OYPbi",0.887907383848064,-0.183649024613663,"YpxSr","kZxnZ","JPAUs","GHRZs","sJktS","VPQpf","True"
"518",-0.931388243777152,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"519",0.537679856587711,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"520",-0.293868124750891,"OYPbi",-0.0933656555045283,-1.44809361310376,"iaGmu","cYCMU","CMKEH","GHRZs","mqcBm","VPQpf","False"
"521",-1.48575356466955,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"522",0.676271186810811,"OYPbi",-1.07463869485712,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"523",0.0526102008068597,"OYPbi",0.887907383848064,-0.81587131885871,"YpxSr","kZxnZ","JPAUs","GHRZs","sJktS","VPQpf","False"
"524",-0.0166854643046904,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"525",0.884158182145461,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"526",-0.654205583330951,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"527",0.19120153102996,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","cYCMU","JPAUs","QHiPm","mqcBm","vCMht","False"
"528",1.50781916814941,"OYPbi",-1.07463869485712,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"529",1.02274951236856,"OYPbi",-2.05591173420971,-0.183649024613663,"iaGmu","cYCMU","JPAUs","QHiPm","PJanL","vCMht","False"
"530",0.32979286125306,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"531",0.3852293933423,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"532",-1.62434489489265,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","JPAUs","GHRZs","mqcBm","vCMht","False"
"533",0.884158182145461,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"534",0.39908852636461,"OYPbi",0.887907383848064,-1.44809361310376,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"535",-1.1392752391118,"NSjXr",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","PJanL","vCMht","True"
"536",0.884158182145461,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"537",-0.155276794527791,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"538",0.814862517033911,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","cYCMU","JPAUs","GHRZs","PJanL","VPQpf","False"
"539",0.0526102008068597,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"540",0.32979286125306,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"541",-0.0859811294162405,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"542",1.16134084259166,"OYPbi",-2.05591173420971,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"543",1.02274951236856,"NSjXr",-0.0933656555045283,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"544",-0.293868124750891,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"545",0.814862517033911,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"546",1.02274951236856,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"547",-0.155276794527791,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"548",0.46838419147616,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"549",1.02274951236856,"NSjXr",-0.0933656555045283,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"550",-0.931388243777152,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"551",-1.0006839088887,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"552",-1.416457899558,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"553",1.16134084259166,"OYPbi",-0.0933656555045283,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"554",-1.9708232204504,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","RHnTH","CMKEH","QHiPm","mqcBm","VPQpf","False"
"555",0.814862517033911,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"556",-1.416457899558,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"557",0.26049719614151,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","RHnTH","JPAUs","GHRZs","PJanL","VPQpf","False"
"558",1.02274951236856,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"559",0.537679856587711,"OYPbi",-2.05591173420971,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"560",-0.862092578665602,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","kZxnZ","JPAUs","QHiPm","sJktS","vCMht","False"
"561",-0.862092578665602,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","cYCMU","JPAUs","QHiPm","mqcBm","vCMht","False"
"562",0.537679856587711,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","True"
"563",0.676271186810811,"OYPbi",-1.07463869485712,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"564",0.537679856587711,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","RHnTH","CMKEH","GHRZs","PJanL","VPQpf","True"
"565",-0.0859811294162405,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"566",0.814862517033911,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"567",-0.0859811294162405,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"568",0.46838419147616,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"569",0.537679856587711,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"570",1.16134084259166,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"571",0.0526102008068597,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"572",0.884158182145461,"OYPbi",0.887907383848064,2.97746244661157,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"573",-0.155276794527791,"OYPbi",-4.99973085226749,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"574",-0.792796913554052,"OYPbi",-1.07463869485712,1.08079556387643,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"575",0.606975521699261,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"576",0.32979286125306,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"577",-1.1392752391118,"OYPbi",-0.0933656555045283,1.71301785812148,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"578",0.46838419147616,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"579",0.814862517033911,"OYPbi",-0.0933656555045283,-0.183649024613663,"YpxSr","RHnTH","JPAUs","GHRZs","PJanL","VPQpf","False"
"580",0.606975521699261,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","JPAUs","GHRZs","PJanL","VPQpf","False"
"581",0.26049719614151,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"582",-0.584909918219401,"NSjXr",-4.99973085226749,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","VPQpf","False"
"583",0.814862517033911,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"584",0.606975521699261,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"585",-1.8322318902273,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"586",-1.8322318902273,"OYPbi",-0.0933656555045283,1.71301785812148,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"587",0.814862517033911,"NSjXr",-0.0933656555045283,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"588",0.537679856587711,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"589",0.953453847257011,"OYPbi",-0.0933656555045283,-0.81587131885871,"YpxSr","cYCMU","JPAUs","GHRZs","mqcBm","VPQpf","False"
"591",-1.8322318902273,"NSjXr",0.887907383848064,-0.183649024613663,"YpxSr","cYCMU","JPAUs","GHRZs","mqcBm","VPQpf","True"
"592",-1.0006839088887,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"593",-0.155276794527791,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"595",-1.90152755533885,"NSjXr",-1.07463869485712,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"596",1.16134084259166,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"597",-1.34716223444645,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","cYCMU","CMKEH","GHRZs","mqcBm","VPQpf","False"
"598",-0.446318587996301,"OYPbi",0.887907383848064,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"599",-0.931388243777152,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","cYCMU","CMKEH","QHiPm","PJanL","vCMht","False"
"600",0.606975521699261,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","cYCMU","JPAUs","QHiPm","mqcBm","vCMht","False"
"601",-0.792796913554052,"NSjXr",0.887907383848064,0.448573269631384,"iaGmu","RHnTH","CMKEH","QHiPm","mqcBm","vCMht","True"
"602",0.953453847257011,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","RHnTH","CMKEH","GHRZs","mqcBm","VPQpf","False"
"603",0.953453847257011,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"604",1.36922783792631,"OYPbi",-1.07463869485712,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"605",-0.363163789862441,"OYPbi",-0.0933656555045283,-0.81587131885871,"YpxSr","cYCMU","CMKEH","GHRZs","mqcBm","vCMht","False"
"606",0.745566851922361,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","VPQpf","False"
"607",0.745566851922361,"NSjXr",-0.0933656555045283,-0.81587131885871,"iaGmu","RHnTH","JPAUs","GHRZs","PJanL","VPQpf","False"
"608",0.537679856587711,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"609",1.23063650770321,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"610",-1.8322318902273,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"611",0.32979286125306,"OYPbi",0.887907383848064,1.08079556387643,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"612",-0.0859811294162405,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"613",1.50781916814941,"NSjXr",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"614",0.19120153102996,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"615",0.953453847257011,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"616",-0.293868124750891,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"617",1.36922783792631,"NSjXr",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"618",-0.654205583330951,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"619",-1.8322318902273,"NSjXr",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"620",-1.1392752391118,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"621",-1.8322318902273,"OYPbi",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"622",0.676271186810811,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"623",0.12190586591841,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","VPQpf","False"
"624",-0.792796913554052,"OYPbi",-0.0933656555045283,-0.81587131885871,"YpxSr","cYCMU","JPAUs","QHiPm","PJanL","vCMht","False"
"625",1.02274951236856,"OYPbi",0.887907383848064,-0.183649024613663,"YpxSr","kZxnZ","JPAUs","GHRZs","mqcBm","vCMht","True"
"626",-1.2778665693349,"OYPbi",-1.07463869485712,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"627",0.12190586591841,"OYPbi",0.887907383848064,-0.81587131885871,"YpxSr","RHnTH","JPAUs","QHiPm","PJanL","vCMht","True"
"628",-1.8322318902273,"OYPbi",-0.0933656555045283,1.08079556387643,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"629",-0.307727257773201,"OYPbi",-0.0933656555045283,2.34524015236652,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"630",0.676271186810811,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","QHiPm","sJktS","vCMht","False"
"631",0.26049719614151,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"632",-1.20857090422335,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","RHnTH","JPAUs","QHiPm","PJanL","vCMht","False"
"633",1.09204517748011,"OYPbi",0.887907383848064,1.08079556387643,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"634",-0.238431592661651,"NSjXr",0.887907383848064,-1.44809361310376,"YpxSr","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"635",-0.0166854643046904,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"636",-1.9708232204504,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","GHRZs","PJanL","VPQpf","False"
"637",0.884158182145461,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"638",1.00889037934625,"NSjXr",0.887907383848064,1.08079556387643,"iaGmu","cYCMU","JPAUs","GHRZs","PJanL","VPQpf","False"
"639",0.745566851922361,"OYPbi",-0.0933656555045283,-1.44809361310376,"iaGmu","xyYit","CMKEH","GHRZs","PJanL","vCMht","False"
"640",0.953453847257011,"OYPbi",0.887907383848064,1.08079556387643,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","True"
"641",-1.8322318902273,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"642",0.46838419147616,"NSjXr",0.887907383848064,-0.183649024613663,"iaGmu","RHnTH","CMKEH","QHiPm","mqcBm","vCMht","False"
"643",-0.0166854643046904,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","cYCMU","CMKEH","QHiPm","mqcBm","vCMht","False"
"644",1.50781916814941,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"645",1.36922783792631,"OYPbi",0.887907383848064,3.60968474085662,"iaGmu","xyYit","CMKEH","GHRZs","sJktS","vCMht","False"
"646",-1.5550492297811,"OYPbi",-1.07463869485712,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"647",-0.224572459639341,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"648",0.19120153102996,"OYPbi",-3.0371847735623,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","vCMht","False"
"649",0.537679856587711,"OYPbi",-0.0933656555045283,-1.44809361310376,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"650",-0.363163789862441,"OYPbi",0.887907383848064,-0.183649024613663,"iaGmu","RHnTH","CMKEH","GHRZs","PJanL","VPQpf","False"
"651",1.23063650770321,"OYPbi",-0.0933656555045283,1.71301785812148,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"652",-0.363163789862441,"OYPbi",-0.0933656555045283,-0.183649024613663,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"653",-1.1392752391118,"OYPbi",-0.0933656555045283,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","mqcBm","vCMht","False"
"654",0.814862517033911,"OYPbi",0.887907383848064,0.448573269631384,"iaGmu","xyYit","CMKEH","QHiPm","PJanL","vCMht","False"
"655",0.606975521699261,"OYPbi",0.887907383848064,-0.81587131885871,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
"656",0.676271186810811,"OYPbi",-0.0933656555045283,-0.81587131885871,"iaGmu","RHnTH","JPAUs","QHiPm","PJanL","vCMht","False"
"657",-1.1392752391118,"OYPbi",0.887907383848064,-1.44809361310376,"iaGmu","RHnTH","CMKEH","QHiPm","PJanL","vCMht","False"
"658",1.50781916814941,"NSjXr",-0.0933656555045283,1.71301785812148,"iaGmu","xyYit","CMKEH","GHRZs","mqcBm","VPQpf","False"
